user_id|session_id|vid_count|unique_vid_count|total_vid_view
1637|228750|89|22|1
1637|228809|133|33|1
1637|229074|8|5|1
1637|229640|2|2|1
1637|229765|47|10|1
1637|230314|4|1|1
1637|230318|529|122|5024
1637|230736|21|3|1
1637|230984|52|13|1
1637|231181|12|3|1
1637|231566|20|5|1
1637|231813|48|12|1
1637|231989|8|2|1
1637|232210|20|5|1
1637|232648|36|9|1
1637|233011|56|13|1
1637|233166|20|5|1
1637|233413|12|3|1
1637|233663|16|4|1
1637|233797|24|6|1
1637|234276|4|1|1
1637|235193|7|2|1
1637|235492|45|11|1
1637|235547|543|135|1
1637|235645|8|2|1
1637|236306|8|4|1
1637|239287|3|3|1
1637|239288|16|13|1
1637|247101|100|16|84395
1637|247257|12|2|1
1637|247372|17|3|1
1637|251395|1|1|1
1637|252406|5|5|1
1637|253648|2|1|1
1637|253700|11|10|1
1637|253752|4|1|1
1637|253763|3|1|1
1637|282439|1|1|1
1639|244475|8|6|5786
1639|255708|4|2|1
1639|255802|1|1|4561
1640|244699|7|6|1
1640|247725|1|1|1
1640|327824|1|1|1
1640|352699|5|4|1
1640|355259|3|3|3084
1640|355279|5|1|1
1640|428045|2|1|16937
1640|428176|5|2|1
1640|428290|6|4|1
1640|428458|1|1|511
1640|428463|1|1|353
1640|428474|5|1|1
1640|428619|8|6|1
1640|429149|1|1|6973
1640|429236|7|4|6307
1640|429700|1|1|254
1640|429707|3|2|3022
1640|429748|6|4|1
1640|430191|3|2|1
1640|430291|3|2|4161
1640|430337|6|3|8306
1640|430380|1|1|1
1640|430462|3|2|1
1640|430525|4|2|16671
1640|430591|2|1|86401
1640|430707|1|1|805
1640|430716|1|1|1
1640|431830|1|1|11091
1640|431884|2|1|13863
1640|431962|2|2|1
1640|432179|3|2|1
1640|433082|2|1|1
1640|433554|1|1|1
1640|434086|4|1|9066
1640|434139|1|1|1
1640|436429|10|6|7034
1652|234766|14|12|1
1654|236567|1|1|1
1654|249812|3|1|1
1654|250781|1|1|1
1654|264698|1|1|1
1654|296687|1|1|1
1654|344595|33|1|1
1663|265245|4|4|883
1665|234393|56|13|1
1670|264596|2|1|1
1670|305338|2|1|1
1674|441169|4|2|1
1677|239314|4|4|1883
1683|256417|8|7|1
1683|258585|2|2|1
1683|262966|3|2|1
1683|264696|1|1|1
1683|265281|11|6|1
1683|265310|5|3|1
1683|265315|2|1|1
1683|265317|2|1|1
1683|265386|14|4|1
1683|265394|6|5|1
1683|265396|1|1|1
1683|265398|31|18|1
1683|265589|2|2|1
1683|265742|10|9|1
1683|265914|38|22|1
1683|266067|15|10|1
1683|266380|11|7|1
1683|266410|3|3|1
1683|266456|4|4|6256
1683|266462|19|10|1
1683|266740|4|2|1
1683|267045|15|10|1
1683|267489|7|3|1
1683|267607|3|2|1
1683|267621|3|3|1
1683|267636|11|7|1
1683|267719|15|8|27442
1683|267822|3|2|1
1683|267849|9|8|1
1683|267973|9|6|1
1683|270250|9|5|1
1683|276558|1|1|1
1683|276560|3|3|1
1683|276939|1|1|1
1683|277034|1|1|1
1683|277037|27|8|1
1683|277095|21|11|1
1683|277136|22|8|1
1683|277217|13|10|1
1683|278106|30|10|1
1683|278198|2|2|1
1683|278354|4|4|1
1683|278516|7|6|1
1683|278557|1|1|1
1683|278639|36|10|1
1683|278691|14|6|1
1683|279359|46|14|1
1683|279518|25|7|1
1683|279713|1|1|1
1683|279752|16|10|1
1683|279858|4|4|1
1683|279864|21|5|1
1683|280551|1|1|1
1683|280934|1|1|1
1683|281036|31|20|1
1683|281185|20|11|1
1683|281309|6|4|1
1683|281438|8|4|1
1683|281774|6|4|4667
1683|281784|8|4|73806
1683|281937|22|11|1
1683|282202|4|3|1
1683|282332|19|10|1
1683|284121|5|4|1
1683|284131|15|6|1
1683|284220|6|5|1
1683|284397|1|1|1
1683|284565|23|10|1
1683|284914|3|2|1
1683|285000|5|5|1
1683|285161|3|2|1
1683|285257|10|8|1
1683|285540|9|8|1
1683|285550|1|1|1
1683|285630|2|2|1
1683|285922|1|1|1
1683|286002|2|1|1
1683|286005|1|1|701
1683|286007|10|10|1
1683|286056|10|8|1
1683|286059|3|2|1
1683|286076|1|1|1054
1683|286077|7|6|4213
1683|286078|7|6|4094
1683|286081|5|5|3587
1683|286082|4|4|32045
1683|286103|3|2|3317
1683|286106|8|6|4091
1683|286107|8|7|5276
1683|286109|4|4|4067
1683|286111|6|6|4965
1683|286112|4|3|1
1683|286188|8|7|6792
1683|286189|7|6|7230
1683|286195|3|3|2096
1683|286196|13|10|1
1683|286197|9|9|1
1683|286285|11|9|7795
1683|286286|4|4|1
1683|286290|14|13|6657
1683|286293|1|1|1
1683|547911|4|3|1
1683|550206|9|8|1
1683|552540|8|8|1
1683|552861|1|1|1
1683|553593|6|6|1
1683|554066|7|4|1
1683|554499|2|1|1
1683|554508|1|1|1
1683|554510|13|5|1
1683|554771|10|9|1
1683|554989|8|6|1
1683|555238|33|16|1
1683|555522|14|7|1
1683|555663|5|2|1
1683|555819|18|9|1
1683|555850|1|1|265
1683|555852|5|3|3962
1683|555875|4|3|1
1683|556137|8|5|1
1683|556282|41|34|1
1683|556668|16|15|1
1683|556724|1|1|1
1683|556904|1|1|1
1683|557372|3|3|3639
1683|557383|2|2|1107
1683|557390|1|1|1
1683|557393|6|3|1
1683|557525|3|3|1
1683|557594|9|7|1
1683|558069|7|5|1
1683|558296|6|5|1
1683|558555|5|4|1
1683|558827|3|1|1
1683|559201|2|2|1
1683|559421|1|1|1
1683|560206|5|4|1
1683|560498|2|2|1
1683|560834|3|2|1
1683|560841|26|21|1
1683|561239|17|15|1
1692|240748|1|1|1
1692|241472|7|6|1
1692|244015|11|6|1
1692|244021|1|1|1
1692|252328|3|2|1
1701|233120|44|11|1
1702|309083|5|1|1
1702|309124|10|1|1
1702|309162|12|1|1
1702|309177|12|2|1
1702|309298|5|1|1
1702|309318|64|10|1
1702|309376|5|1|1
1702|309378|14|2|1
1702|309379|6|1|1
1708|246545|7|7|1
1708|279061|2|2|1
1711|265197|2|2|1
1711|390897|5|1|2304
1711|390902|1|1|1
1711|391012|1|1|1
1711|391020|8|4|1
1711|391027|6|5|1
1711|392463|10|5|1
1711|392873|2|2|1478
1711|392879|2|1|709
1711|392885|8|6|1
1711|393319|3|2|1
1711|393684|6|5|1
1711|393751|4|4|1
1711|394248|8|7|1
1711|395130|16|11|1
1711|395333|18|15|1
1711|395628|6|6|1
1711|404076|10|6|1
1711|404108|4|4|1
1711|404296|11|10|1
1711|404465|3|3|1
1711|404509|10|7|8862
1711|418950|13|10|1
1711|428412|21|16|1
1711|428552|5|4|1
1711|428747|26|21|1
1711|429458|3|2|1
1711|430041|6|5|1
1711|430461|8|6|1
1711|430962|6|6|1
1711|431337|3|3|1
1711|441016|20|20|1
1711|445033|3|1|1
1711|445208|12|10|1
1711|464561|3|2|1
1711|474870|3|2|2522
1711|474891|13|11|1
1711|475479|13|12|1
1711|476107|1|1|1
1711|476784|28|27|1
1711|477112|6|4|1
1711|478527|18|18|1
1711|483643|2|2|1
1711|494676|3|2|8401
1711|494710|23|19|1
1711|495011|5|4|1
1711|495029|12|6|3192
1711|495030|4|4|4003
1711|495039|2|2|1393
1711|495043|1|1|744
1711|495046|1|1|11335
1711|495118|1|1|909
1711|495119|2|1|1003
1711|495124|1|1|200
1711|495127|1|1|716
1711|495128|1|1|981
1711|495132|3|1|1
1711|495134|1|1|1
1711|495203|7|4|1
1711|495260|4|3|1
1711|495573|1|1|1
1711|495579|3|3|1
1711|495601|1|1|1
1711|495840|2|2|861
1711|495843|2|1|853
1711|495844|1|1|601
1711|495847|1|1|803
1711|495849|1|1|1283
1711|495852|2|2|1339
1711|495856|2|2|919
1711|495859|1|1|576
1711|495863|1|1|283
1711|495865|2|1|629
1711|495867|2|2|908
1711|495870|1|1|469
1711|495872|3|2|807
1711|495875|1|1|656
1711|495878|4|4|1238
1711|495882|4|4|1715
1711|495892|2|1|1465
1711|495897|6|6|4458
1711|495901|6|6|3761
1711|495911|3|3|1880
1711|495912|4|4|2786
1711|495920|4|4|1
1711|495922|3|2|1
1711|496085|1|1|716
1711|496086|2|2|1641
1711|496088|2|2|1243
1711|496091|7|6|4391
1711|496093|6|6|4837
1711|496110|3|3|2104
1711|496114|3|2|2876
1711|496118|4|4|3078
1711|496121|2|2|1
1711|496129|6|5|3433
1711|496148|6|6|1
1711|496289|1|1|1
1711|496901|7|6|1
1711|497310|2|2|1
1711|497981|1|1|1
1711|498187|1|1|1
1711|498344|2|2|1
1711|498785|5|4|1
1711|498828|12|10|1
1711|499130|4|4|1
1711|499313|12|10|19972
1711|499595|5|5|7842
1711|499612|15|14|51157
1711|500298|6|6|1
1711|501333|2|2|1
1711|502711|12|12|1
1711|502851|1|1|11808
1711|502899|4|4|1
1711|503067|1|1|24381
1711|503142|15|14|1
1711|503286|16|16|1
1711|503348|7|6|1
1711|503509|2|2|1
1711|505909|1|1|1
1711|505996|3|1|1
1711|511693|32|28|1
1711|511883|25|21|1
1711|512083|8|7|1
1711|512093|10|10|1
1711|512265|9|6|1
1711|512295|3|2|1
1711|513878|3|3|1
1711|514483|7|7|1
1711|514908|8|8|4881
1711|514918|1|1|1672
1711|514920|3|3|1970
1711|514924|2|2|2924
1711|514927|3|3|2887
1711|514931|3|3|2815
1711|514934|3|3|2315
1711|514943|1|1|769
1711|514944|2|2|915
1711|514945|2|2|1336
1711|514947|2|2|1673
1711|514952|6|5|4420
1711|514959|8|8|4361
1711|514973|2|2|1998
1711|514976|2|2|1578
1711|514983|4|4|1
1711|515020|28|28|22311
1711|515047|5|5|4626
1711|515059|12|12|8991
1711|515085|18|16|1
1711|515086|21|20|1
1711|515233|7|7|1
1711|515310|4|4|1
1711|525700|13|13|1
1711|525753|43|39|1
1711|536343|9|8|1
1711|536396|7|4|17736
1711|536594|13|13|1
1711|536712|18|17|1
1711|536870|3|3|1
1711|537290|26|23|62802
1711|537409|4|4|3892
1711|537422|3|3|2336
1711|537427|2|2|2382
1711|537431|3|3|1956
1711|537433|1|1|1612
1711|537437|3|3|2345
1711|537442|2|2|1863
1711|537453|4|3|9587
1711|537460|1|1|8294
1711|537495|1|1|1301
1711|537499|5|5|3467
1711|537501|2|2|4972
1711|537509|2|2|3033
1711|537517|1|1|795
1711|537518|1|1|2590
1711|537521|2|2|59113
1711|537655|2|2|2729
1711|537656|3|2|2941
1711|537665|1|1|332
1711|537668|2|2|740
1711|537669|8|6|7280
1711|537670|10|9|8068
1711|537702|10|9|19778
1711|537706|5|5|23772
1711|537790|4|4|5616
1711|537810|1|1|358
1711|537812|2|2|1
1711|537815|2|2|1
1711|538732|8|8|1
1711|538979|8|7|1
1711|539457|6|6|5838
1711|539476|3|3|1426
1711|539480|1|1|733
1711|539481|4|3|1632
1711|539482|4|1|2366
1711|539484|1|1|3203
1711|539490|2|2|2962
1711|539495|2|1|1293
1711|539497|1|1|1426
1711|539498|2|2|1538
1711|539503|1|1|1864
1711|539505|1|1|1
1711|539553|6|6|7033
1711|539555|6|4|9054
1711|539581|4|4|2462
1711|539587|1|1|1373
1711|539588|4|3|1592
1711|539592|1|1|1322
1711|539595|1|1|1099
1711|539598|1|1|1824
1711|539599|5|4|1919
1711|539604|1|1|2010
1711|539607|3|3|2021
1711|539613|1|1|1346
1711|539614|2|2|1504
1711|539617|2|2|743
1711|539620|6|3|4440
1711|539621|3|3|6911
1711|539644|1|1|3602
1711|539656|1|1|3804
1711|540163|9|6|1
1711|540271|5|3|3263
1711|540283|1|1|1564
1711|540288|5|5|4587
1711|540290|3|3|4673
1711|540322|1|1|571
1711|540323|7|3|1
1711|540325|2|2|1
1711|540455|6|3|1
1711|540544|4|4|2740
1711|540546|4|4|3377
1711|540556|3|2|1472
1711|540562|2|2|2097
1711|540567|4|4|2790
1711|540578|1|1|2309
1711|540582|2|2|1360
1711|540585|1|1|803
1711|540587|2|2|1228
1711|540591|2|2|1249
1711|540596|4|4|2558
1711|540600|4|3|2878
1711|540614|1|1|1
1711|540619|1|1|1
1711|540854|8|7|1
1711|541110|3|3|2453
1711|541114|2|2|1871
1711|541122|2|2|1480
1711|541123|2|2|1964
1711|541128|3|3|2090
1711|541129|7|6|4880
1711|541134|7|7|4503
1711|541145|3|3|4322
1711|541150|8|6|3655
1711|541162|1|1|973
1711|541169|2|2|771
1711|541170|1|1|883
1711|541173|2|2|2618
1711|541174|22|21|19895
1711|541183|4|4|4326
1711|541201|7|6|1
1711|541327|13|7|1
1711|541608|4|4|1
1711|541612|3|3|1
1711|541755|3|3|1
1711|541842|5|4|1
1711|542046|6|5|6300
1711|542071|3|2|1
1711|542318|5|5|1
1711|542802|7|7|8699
1711|542845|1|1|663
1711|542854|2|2|1512
1711|542857|1|1|950
1711|542862|1|1|2219
1711|542874|2|2|1
1711|543356|8|7|1
1711|543593|2|2|1843
1711|543601|1|1|1690
1711|543611|2|1|1013
1711|543616|3|3|1
1711|544480|1|1|1
1711|546339|16|14|1
1711|546444|12|11|1
1711|546452|5|5|1
1711|546543|2|2|2098
1711|546544|2|2|2302
1711|546555|2|2|1346
1711|546559|1|1|1280
1711|546565|3|2|850
1711|546573|3|2|2125
1711|546574|2|2|2632
1711|546580|1|1|996
1711|546582|3|2|9412
1711|546585|3|3|9706
1711|546615|2|2|2480
1711|546617|2|2|2197
1711|546628|1|1|1532
1711|546629|1|1|1667
1711|546635|1|1|705
1711|546638|1|1|1910
1711|546640|1|1|2467
1711|546641|1|1|1867
1711|546657|2|1|1
1711|546658|3|3|1
1711|547203|3|3|5370
1711|547258|5|5|5729
1711|547316|1|1|1446
1711|547333|2|2|3414
1711|547364|4|4|2342
1711|547388|1|1|299
1711|547393|2|2|1
1711|547686|11|6|9393
1711|547771|1|1|1
1711|548778|27|27|1
1711|548957|8|7|1
1711|549140|4|4|4350
1711|549161|1|1|1479
1711|549169|1|1|1015
1711|549170|2|2|1265
1711|549179|1|1|3705
1711|549183|3|2|9698
1711|549215|1|1|6374
1711|549261|1|1|1963
1711|549262|1|1|1
1711|549952|6|6|8582
1711|550029|6|6|1
1711|550246|12|11|1
1711|550592|16|16|1
1711|551021|3|2|1
1711|551106|27|27|54787
1711|551444|7|7|1
1711|551580|5|5|1
1711|551726|14|11|1
1711|551919|17|17|1
1711|552397|8|7|1
1715|324870|36|4|1
1715|360368|1|1|1
1720|431183|8|6|1
1720|431327|16|10|1
1720|431619|17|15|1
1720|432399|4|4|1
1720|433422|2|2|1
1720|433491|2|1|1
1720|433499|9|9|1
1723|248838|2|2|2279
1724|265622|7|7|1
1734|247717|3|3|1
1734|495155|11|6|1
1734|495795|31|19|1
1734|500899|23|17|1
1734|501520|42|26|1
1734|503670|24|12|1
1738|427165|10|7|1
1738|427513|7|6|1
1738|428422|10|8|1
1738|429331|1|1|1
1738|444547|3|3|1
1743|235524|4|2|1
1753|249847|2|2|1
1758|440724|2|2|1
1758|440768|2|2|1
1758|440868|79|4|1
1758|441048|169|11|1
1758|441259|2|1|1
1758|441261|3|1|86401
1758|441276|17|1|1
1758|441282|86|3|1
1758|441287|115|3|1
1758|441288|47|3|1
1758|441291|69|4|1
1758|441292|83|5|1
1758|441297|40|3|1
1758|441299|44|3|1
1758|441301|71|4|1
1758|441327|866|53|1
1758|442801|14|1|1
1758|442902|4|4|1
1758|442918|332|17|1
1758|442924|688|10|1
1758|442928|27|2|1
1760|231871|1|1|1
1761|229072|1|1|113
1761|229808|2|2|1
1761|238799|2|2|401
1761|238967|1|1|201
1776|235212|7|5|5059
1776|245452|7|7|2777
1776|245815|3|2|2334
1776|258049|5|2|5744
1776|262413|2|2|1511
1776|290681|3|3|10840
1776|291020|4|3|1099
1776|291141|4|2|2908
1776|291882|11|9|14834
1776|292024|5|2|4507
1776|296886|4|4|9906
1776|321439|30|26|6377
1776|327143|24|22|9007
1776|347044|5|4|4195
1776|347140|11|10|6765
1776|347261|10|9|1
1776|355572|7|7|2794
1776|439499|2|1|1
1776|439702|13|10|1
1776|441560|11|8|7252
1776|442657|1|1|2876
1776|443260|6|5|4700
1776|445456|10|7|3615
1776|446932|2|2|6330
1776|448649|8|7|1
1776|457536|6|5|3333
1776|464376|7|6|1
1776|477896|15|11|1
1776|479624|2|2|1439
1776|481026|13|12|1
1776|500020|2|2|1
1776|500099|9|7|1
1776|500332|3|3|1
1776|500830|5|3|1
1776|501252|3|3|3074
1776|501313|11|8|22850
1776|501620|8|5|10091
1776|501847|7|6|11459
1776|502679|4|4|1
1776|502947|11|9|11249
1776|503103|3|1|1
1776|503971|24|22|10850
1776|504094|6|4|31054
1783|324965|3|2|1
1801|272401|8|8|1
1801|290431|3|3|1852
1801|290446|13|6|7183
1801|290514|16|6|7351
1801|290525|4|3|3325
1801|290609|10|7|13233
1801|290635|4|4|2590
1801|290768|16|13|15458
1801|290831|1|1|1
1801|290842|1|1|1
1801|291005|12|6|7815
1801|291127|24|19|16367
1801|291468|23|16|14656
1801|291843|7|6|1210
1801|292007|19|14|17583
1801|292265|14|11|10789
1801|292370|12|10|7775
1801|292432|6|5|7426
1801|292605|12|9|10779
1801|292651|6|4|2570
1801|292661|43|24|11604
1801|292968|5|3|5638
1801|292976|5|4|451
1801|293636|6|3|13184
1801|293661|11|6|17085
1801|293682|13|10|8547
1801|294890|4|2|2622
1801|294894|5|5|1797
1801|294896|1|1|3098
1801|294983|3|1|12550
1801|295024|1|1|38
1801|295439|1|1|6812
1801|295604|6|4|7887
1801|296112|7|4|2091
1801|296525|12|6|11971
1801|296592|3|2|27472
1801|297174|1|1|1
1801|297215|7|3|9512
1801|297252|14|9|8138
1801|297480|5|5|4790
1801|299283|20|13|12467
1801|299441|21|11|11748
1801|299882|1|1|5064
1801|299890|18|14|8943
1801|300774|2|2|7470
1801|300797|4|4|4708
1801|300821|57|44|10588
1801|301653|14|11|7238
1810|238433|1|1|1088
1810|238959|1|1|57
1810|239305|4|4|1227
1810|245092|1|1|868
1810|248661|3|3|4133
1810|270169|4|4|1070
1810|296532|8|5|16522
1810|296582|1|1|1
1810|296585|1|1|2904
1810|367330|3|1|3765
1810|401610|1|1|530
1810|401932|8|7|4417
1810|402106|8|5|1
1810|402425|3|3|788
1810|402430|5|3|3670
1810|402448|7|5|6127
1810|403081|19|14|1
1810|403264|15|13|8980
1810|404001|21|12|1
1810|404203|4|4|1
1810|404373|1|1|2286
1810|404394|4|2|1383
1810|404597|12|11|1
1810|404747|3|3|1
1810|404975|21|19|1
1810|405162|34|30|1
1810|406250|7|6|8651
1810|406740|11|9|3850
1810|406750|6|4|1
1810|406960|4|3|1
1810|407061|23|15|10776
1810|407154|10|9|1
1810|407197|18|15|4061
1810|407319|8|5|2273
1810|417965|6|6|27241
1810|418070|28|21|1
1810|418170|18|16|1
1810|418789|16|12|24162
1810|419247|13|12|1
1810|419357|9|6|41878
1810|419802|4|3|1
1810|419924|26|14|9329
1810|421033|4|4|1
1810|421446|20|14|10695
1810|422426|15|9|7533
1810|425448|5|4|20558
1810|425774|4|3|35816
1810|426130|12|9|5954
1810|427029|8|7|15593
1810|427212|20|13|24508
1810|427660|16|10|19176
1810|429366|33|20|1
1810|434192|8|8|17734
1810|435186|14|10|10230
1810|435333|2|2|85150
1810|435555|20|16|1
1810|436178|3|3|4261
1810|437072|4|3|15118
1810|438048|1|1|3297
1810|438132|1|1|1
1810|438184|1|1|1
1810|438194|8|5|1
1810|439177|4|4|5813
1810|439198|6|3|2622
1810|440494|4|4|22112
1810|443820|4|4|7147
1810|446550|6|4|8158
1810|446861|2|2|16360
1810|449080|11|11|12279
1810|450525|12|11|1
1810|457729|2|1|3713
1810|461132|2|2|1
1810|463168|2|2|2464
1810|463202|1|1|4115
1810|463545|1|1|1
1810|532882|1|1|2429
1810|532992|2|2|1
1810|533104|2|2|6739
1810|538957|1|1|2817
1810|539411|2|2|1
1810|539693|6|5|1
1810|539935|4|4|1
1810|539989|1|1|1
1810|540191|4|3|1
1810|540597|4|4|3959
1810|540812|1|1|1866
1810|541184|9|7|42937
1810|541589|3|3|22778
1810|542469|8|5|11324
1810|542624|3|3|11047
1810|542794|5|5|1
1810|544247|3|2|1
1810|545056|3|2|1
1810|545800|1|1|1
1810|546854|9|8|23069
1810|548629|3|3|1
1810|556286|4|4|1
1810|556414|4|3|1
1810|557854|5|5|18136
1810|572495|2|2|1
1810|572797|7|5|1
1810|573693|9|3|1
1810|575056|6|4|1
1810|576460|1|1|1
1810|578130|8|7|28462
1810|578745|5|4|6017
1810|579095|16|15|3929
1810|580408|13|9|79823
1810|580684|12|11|14956
1810|581004|6|4|16397
1810|581996|2|2|28150
1810|583359|8|8|6526
1810|583814|6|6|26984
1810|583897|11|9|16596
1810|584012|18|13|1
1810|585410|3|3|3041
1810|585568|5|5|12577
1810|587152|4|4|8708
1810|587307|9|6|38811
1835|250120|173|14|1
1835|250123|175|18|1
1835|250124|179|16|1
1835|250126|595|54|1
1835|250131|318|31|1
1835|250132|761|74|57359
1842|442777|3|2|1
1842|444985|2|1|1
1842|450652|3|3|1
1842|477914|3|2|1
1842|482440|14|12|1
1842|498449|2|2|1
1842|499833|1|1|1
1842|529438|19|16|86401
1847|236756|4|3|755
1847|257071|2|2|138
1847|258054|1|1|161
1847|259178|3|3|4736
1847|347144|1|1|2488
1847|379425|2|2|1736
1858|304260|3|3|1
1862|265632|2|2|1
1862|266748|2|2|1
1874|228199|1|1|1
1879|437802|1|1|194
1880|394421|4|3|2521
1880|395826|2|2|1
1880|396245|1|1|1559
1880|400146|4|2|1
1880|504283|2|2|1
1880|509336|5|3|1
1880|509897|4|2|1
1880|510032|2|1|1
1880|511204|4|3|1
1885|342530|1|1|1
1892|274926|2|2|1
1892|275029|4|3|1
1892|275199|1|1|1
1892|275264|11|9|1
1892|275344|5|4|1
1892|275413|2|2|1
1892|275457|1|1|1
1892|275464|2|2|18433
1892|275508|3|3|1
1892|275604|4|3|1
1892|275671|1|1|1
1892|275674|7|7|1
1892|275699|7|6|1
1892|275783|7|4|1
1892|275786|1|1|1
1892|275787|50|5|64
1892|275812|9|1|1
1892|275857|4|2|1
1892|275861|2|1|92
1892|275862|4|1|31
1892|275864|26|2|1
1892|275866|2|2|1
1892|275867|1|1|1
1892|275875|3|3|1
1892|275932|4|2|1
1892|275944|3|2|1
1892|275950|3|1|1
1892|275986|4|3|1
1892|276061|1|1|1
1892|276064|3|3|1
1892|276267|2|2|1
1892|276271|2|2|1
1892|276294|7|4|1
1892|276404|1|1|1
1892|276487|7|6|1
1892|276509|8|7|1
1892|276550|5|5|1
1892|276601|8|7|1
1892|276652|1|1|1
1892|276697|9|8|6283
1892|276721|7|4|1
1892|276768|7|5|1
1892|276810|3|3|1
1892|276950|1|1|1
1892|277083|4|4|1
1892|277092|8|7|1
1892|277127|4|3|1
1892|277728|19|18|1
1892|278053|9|6|1
1892|278882|2|2|1
1892|278893|7|7|1
1892|279002|6|6|1
1892|279046|5|5|1
1892|279106|13|9|1
1892|279189|18|15|1
1892|279269|1|1|1
1892|279298|5|5|1
1892|279325|19|15|1
1892|279464|7|7|1
1892|279482|15|15|1
1892|279555|13|6|1
1892|279601|7|6|1
1892|279669|5|5|1
1892|279684|6|6|1
1892|279695|3|3|1
1892|279698|16|15|1
1892|279729|8|4|1
1892|279801|3|3|1
1892|279837|4|4|1
1892|279862|28|26|1
1892|280262|19|16|1
1892|280701|1|1|1
1892|280910|15|12|1
1892|281301|9|6|1
1892|281473|7|6|1
1892|283570|2|2|1
1892|284164|3|2|1
1892|284169|5|1|1
1892|284173|25|16|1
1892|284206|25|21|81869
1892|284268|70|60|1
1892|284708|2|2|1
1892|284860|32|25|1
1892|284925|31|24|1
1892|285180|1|1|1
1892|285310|16|13|22355
1892|285331|2|2|1
1892|285332|15|14|1
1892|285413|1|1|1
1892|285418|2|1|1
1892|285444|17|14|16319
1892|285725|1|1|1
1892|286675|4|4|1
1892|288282|3|3|1
1892|289921|4|4|1
1892|290030|11|9|1
1892|290226|2|2|1
1892|360712|2|2|1
1892|361138|1|1|1
1892|361278|6|5|1
1892|361582|3|2|1
1892|361628|2|1|1
1892|361698|1|1|1
1892|362134|6|5|1
1892|362219|7|6|1
1892|363706|6|5|1
1892|363806|2|2|1
1892|364670|7|6|1
1892|365478|4|4|1
1892|365638|11|11|1
1892|368018|2|1|1
1892|368420|11|9|1
1892|368948|4|4|1
1892|369281|1|1|1
1892|369622|2|2|1
1892|369834|1|1|1
1892|370175|1|1|1
1892|370294|3|3|1
1892|370721|6|5|1
1892|370796|5|4|1
1892|370937|3|3|1
1892|371040|4|3|1
1892|371043|1|1|1
1892|482968|3|3|1
1892|483048|3|2|1
1892|483113|6|6|1
1892|484072|5|5|1
1892|484171|9|8|1
1892|484251|2|2|1
1892|484341|4|4|68692
1892|494491|1|1|1
1892|494584|2|2|1
1902|357297|9|8|1
1906|231458|4|1|1
1919|296409|5|3|1
1921|316567|5|5|27133
1925|244358|8|6|1
1927|294518|2|2|1
1942|252044|1|1|1
1942|252143|2|2|1
1942|252254|6|5|1
1942|252430|8|8|1
1943|231664|37|3|59537
1943|231689|2|2|83917
1943|231723|45|3|1
1943|243296|2|2|773
1943|282393|3|3|3186
1944|230526|2|2|4754
1944|239849|1|1|1
1944|240025|1|1|1
1944|240055|2|1|1
1944|248046|4|3|2766
1944|290227|1|1|1
1944|302695|12|10|1
1944|303069|10|10|1
1944|304658|2|2|1
1944|306275|11|10|3359
1944|307230|2|2|1
1944|309142|1|1|1
1944|345601|1|1|1
1944|349929|3|2|1
1944|349935|8|7|1
1946|229976|10|7|19060
1946|230595|2|2|1101
1946|230677|1|1|1
1946|231887|1|1|1
1946|235752|1|1|3797
1946|237716|11|5|1
1946|237979|8|5|21128
1946|238039|4|4|1
1946|238041|2|2|1
1946|238062|18|9|1
1946|238157|3|3|1
1946|239809|1|1|36
1946|241767|8|6|19226
1946|242011|21|2|76
1946|242014|1|1|86401
1946|244794|10|8|86401
1946|250836|3|2|12155
1946|251959|1|1|1
1953|430995|2|1|1
1953|431169|1|1|1
1953|439387|4|4|3347
1953|439400|3|2|3197
1953|439407|5|5|1
1953|441754|4|3|1
1953|441773|1|1|1
1953|441782|1|1|1
1953|441791|1|1|1
1953|441793|1|1|1
1953|441798|1|1|49
1953|441801|1|1|1
1953|441802|1|1|1
1954|249740|55|5|930
1964|232800|1|1|1631
1975|231821|4|2|1
1981|257099|3|3|1
2000|376745|3|3|1
2016|235658|4|1|1
2016|236561|70|19|1
2016|237516|8|2|1
2016|238583|6|2|1
2016|238584|1|1|1
2016|238585|1|1|1
2016|238618|8|3|1
2016|238755|2|2|1
2016|238797|2|1|1
2016|238843|13|4|685
2016|238844|1|1|86401
2016|238845|48|10|86401
2016|244048|18|8|1
2016|260757|9|7|1
2019|235978|6|5|11543
2019|236018|1|1|1
2019|236271|1|1|1536
2028|234558|5|4|1
2042|279582|13|10|6782
2042|303332|2|2|724
2042|376948|1|1|890
2064|228885|11|9|1
2064|229025|2|2|1
2064|229186|4|2|662
2064|229355|13|12|1
2064|229525|5|3|1
2064|233582|1|1|625
2064|233763|7|7|4119
2064|234539|16|3|4820
2064|234546|4|1|1
2064|234547|3|3|1
2064|234672|9|3|1
2064|237406|2|2|2133
2064|242212|1|1|1
2064|249561|2|2|1
2064|265068|23|2|1
2064|265296|2|2|1
2064|265341|1|1|471
2064|265376|28|2|1
2064|265835|27|3|1
2064|265898|82|2|1
2064|267902|5|4|1
2064|269286|1|1|1
2064|269287|9|8|1
2064|319065|4|4|1
2080|240092|10|9|1
2080|240143|14|12|1
2080|240309|20|16|1
2080|240367|9|9|1
2080|240813|16|15|1
2080|241033|9|8|1
2080|241947|2|1|1122
2080|241948|1|1|1
2080|241951|4|1|672
2080|241953|7|6|2329
